"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2019","2019",358.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2020","2020",373.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2021","2021",360.1,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2010","2010",115,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2011","2011",125.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2012","2012",140.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2013","2013",143.7,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2014","2014",147.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2015","2015",145,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2016","2016",157.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2017","2017",183.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2018","2018",183.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2019","2019",211.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2020","2020",229.6,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2021","2021",238.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2022","2022",257.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2010","2010",399.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2011","2011",404.6,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2012","2012",414.5,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2013","2013",420.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2014","2014",442.2,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2015","2015",441.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2016","2016",471.2,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2017","2017",518,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2018","2018",540.1,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2019","2019",552,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2020","2020",559,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2021","2021",652.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2022","2022",618,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2010","2010",491.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2011","2011",447.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2012","2012",410.6,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2013","2013",394.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2014","2014",398.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2015","2015",411.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2016","2016",428.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2017","2017",430.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2018","2018",447.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2019","2019",485.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2020","2020",489.7,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2021","2021",496.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2022","2022",559.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2010","2010",412.1,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2011","2011",412.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2012","2012",404.7,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2013","2013",462.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2014","2014",500.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2015","2015",519.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2016","2016",575.7,"B","Break"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2017","2017",556.4,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2018","2018",568.7,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2019","2019",613,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2020","2020",585.5,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2021","2021",615.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2010","2010",391,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2011","2011",370.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2012","2012",340.6,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2013","2013",339.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2014","2014",367.1,"B; D","Break; Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2015","2015",369.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2016","2016",396.1,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2017","2017",410.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2018","2018",642.4,"B","Break"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2019","2019",692.5,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2020","2020",706.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2021","2021",741.9,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2022","2022",810.9,"P","Provisional value"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2010","2010",426,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2011","2011",440.1,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2012","2012",438.4,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2013","2013",440.2,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2014","2014",446.8,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2015","2015",467.4,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2016","2016",483.7,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2017","2017",490.9,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2018","2018",530.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2019","2019",564.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2020","2020",584.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2021","2021",593,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2022","2022",638,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2010","2010",500.7,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2011","2011",522.4,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2012","2012",548.3,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2013","2013",558.6,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2014","2014",565.1,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2015","2015",604.2,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2016","2016",633.9,"B; D","Break; Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2017","2017",649.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2018","2018",658,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2019","2019",678.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2020","2020",696.8,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2021","2021",738.9,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","CHE","Switzerland","2022","2022",815.5,"D","Difference in methodology"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2010","2010",231.6,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2011","2011",197.6,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2012","2012",176.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2013","2013",175.9,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2014","2014",184.2,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2015","2015",201.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2016","2016",222.5,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2017","2017",228.9,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2018","2018",241.1,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2019","2019",273.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2020","2020",276.9,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2021","2021",274.3,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","GBR","United Kingdom","2010","2010",298.5,"B","Break"
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","GBR","United Kingdom","2011","2011",290.6,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","GBR","United Kingdom","2012","2012",308.1,,
"PATCTOTT","Total pharmaceutical sales","PPPPERMT","/capita, US$ purchasing power parity","GBR","United Kingdom","2013","2013",327.6,,
