Country,Pharma_Sales_Variable,Pharma_Sales_Value,Life_Expectancy_Variable,Life_Expectancy_Value,Missingness_Indicator
Canada,Products not elsewhere classified,127.2,Females at age 40,44.9,0
Canada,Products not elsewhere classified,127.2,Males at age 40,41.3,0
Finland,Total pharmaceutical sales,422.5,Females at age 40,44.9,0
Finland,Total pharmaceutical sales,422.5,Males at age 40,39.7,0
Finland,A-Alimentary tract and metabolism,56.4,Females at age 40,44.9,0
Finland,A-Alimentary tract and metabolism,56.4,Males at age 40,39.7,0
Finland,A02A-Antacids,0.6,Females at age 40,44.9,0
Finland,A02A-Antacids,0.6,Males at age 40,39.7,0
Finland,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),6.7,Females at age 40,44.9,0
Finland,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),6.7,Males at age 40,39.7,0
Finland,A10-Drugs used in diabetes,28.3,Females at age 40,44.9,0
Finland,A10-Drugs used in diabetes,28.3,Males at age 40,39.7,0
Finland,B-Blood and blood forming organs,32.7,Females at age 40,44.9,0
Finland,B-Blood and blood forming organs,32.7,Males at age 40,39.7,0
Finland,C-Cardiovascular system,38.5,Females at age 40,44.9,0
Finland,C-Cardiovascular system,38.5,Males at age 40,39.7,0
Finland,C01A-Cardiac glycosides,0.2,Females at age 40,44.9,0
Finland,C01A-Cardiac glycosides,0.2,Males at age 40,39.7,0
Finland,"C01B-Antiarrhythmics, Class I and III",0.7,Females at age 40,44.9,0
Finland,"C01B-Antiarrhythmics, Class I and III",0.7,Males at age 40,39.7,0
Finland,C02-Antihypertensives,1.3,Females at age 40,44.9,0
Finland,C02-Antihypertensives,1.3,Males at age 40,39.7,0
Finland,C03-Diuretics,1.7,Females at age 40,44.9,0
Finland,C03-Diuretics,1.7,Males at age 40,39.7,0
Finland,C07-Beta blocking agents,5.6,Females at age 40,44.9,0
Finland,C07-Beta blocking agents,5.6,Males at age 40,39.7,0
Finland,C08-Calcium channel blockers,3.7,Females at age 40,44.9,0
Finland,C08-Calcium channel blockers,3.7,Males at age 40,39.7,0
Finland,C09-Agents acting on the Renin-Angiotensin system,11.0,Females at age 40,44.9,0
Finland,C09-Agents acting on the Renin-Angiotensin system,11.0,Males at age 40,39.7,0
Finland,C10-Lipid modifying agents,9.9,Females at age 40,44.9,0
Finland,C10-Lipid modifying agents,9.9,Males at age 40,39.7,0
Finland,G-Genito urinary system and sex hormones,22.5,Females at age 40,44.9,0
Finland,G-Genito urinary system and sex hormones,22.5,Males at age 40,39.7,0
Finland,G03-Sex hormones and modulators of the genital system,11.6,Females at age 40,44.9,0
Finland,G03-Sex hormones and modulators of the genital system,11.6,Males at age 40,39.7,0
Finland,"H-Systemic hormonal preparations, excluding sex hormones and insulins",8.3,Females at age 40,44.9,0
Finland,"H-Systemic hormonal preparations, excluding sex hormones and insulins",8.3,Males at age 40,39.7,0
Finland,J-Antiinfectives for systemic use,29.4,Females at age 40,44.9,0
Finland,J-Antiinfectives for systemic use,29.4,Males at age 40,39.7,0
Finland,J01-Antibacterials for systemic use,10.2,Females at age 40,44.9,0
Finland,J01-Antibacterials for systemic use,10.2,Males at age 40,39.7,0
Finland,M-Musculo-skeletal system,20.0,Females at age 40,44.9,0
Finland,M-Musculo-skeletal system,20.0,Males at age 40,39.7,0
Finland,M01A-Antiinflammatory and antirheumatic products non-steroids,10.9,Females at age 40,44.9,0
Finland,M01A-Antiinflammatory and antirheumatic products non-steroids,10.9,Males at age 40,39.7,0
Finland,N-Nervous system,67.7,Females at age 40,44.9,0
Finland,N-Nervous system,67.7,Males at age 40,39.7,0
Finland,N02-Analgesics,14.2,Females at age 40,44.9,0
Finland,N02-Analgesics,14.2,Males at age 40,39.7,0
Finland,N05B-Anxiolytics,1.6,Females at age 40,44.9,0
Finland,N05B-Anxiolytics,1.6,Males at age 40,39.7,0
Finland,N05C-Hypnotics and sedatives,2.6,Females at age 40,44.9,0
Finland,N05C-Hypnotics and sedatives,2.6,Males at age 40,39.7,0
Finland,N06A-Antidepressants,6.6,Females at age 40,44.9,0
Finland,N06A-Antidepressants,6.6,Males at age 40,39.7,0
Finland,R-Respiratory system,30.0,Females at age 40,44.9,0
Finland,R-Respiratory system,30.0,Males at age 40,39.7,0
Finland,R03-Drugs for obstructive airway diseases,18.3,Females at age 40,44.9,0
Finland,R03-Drugs for obstructive airway diseases,18.3,Males at age 40,39.7,0
Finland,Products not elsewhere classified,119.9,Females at age 40,44.9,1
Finland,Products not elsewhere classified,152.4,Males at age 40,39.7,1
Norway,Total pharmaceutical sales,442.2,Females at age 40,44.8,0
Norway,Total pharmaceutical sales,442.2,Males at age 40,41.3,0
Norway,A-Alimentary tract and metabolism,43.2,Females at age 40,44.8,0
Norway,A-Alimentary tract and metabolism,43.2,Males at age 40,41.3,0
Norway,A02A-Antacids,0.6,Females at age 40,44.8,0
Norway,A02A-Antacids,0.6,Males at age 40,41.3,0
Norway,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),7.8,Females at age 40,44.8,0
Norway,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),7.8,Males at age 40,41.3,0
Norway,A10-Drugs used in diabetes,14.3,Females at age 40,44.8,0
Norway,A10-Drugs used in diabetes,14.3,Males at age 40,41.3,0
Norway,B-Blood and blood forming organs,34.7,Females at age 40,44.8,0
Norway,B-Blood and blood forming organs,34.7,Males at age 40,41.3,0
Norway,C-Cardiovascular system,31.0,Females at age 40,44.8,0
Norway,C-Cardiovascular system,31.0,Males at age 40,41.3,0
Norway,C01A-Cardiac glycosides,0.1,Females at age 40,44.8,0
Norway,C01A-Cardiac glycosides,0.1,Males at age 40,41.3,0
Norway,"C01B-Antiarrhythmics, Class I and III",0.7,Females at age 40,44.8,0
Norway,"C01B-Antiarrhythmics, Class I and III",0.7,Males at age 40,41.3,0
Norway,C02-Antihypertensives,1.6,Females at age 40,44.8,0
Norway,C02-Antihypertensives,1.6,Males at age 40,41.3,0
Norway,C03-Diuretics,2.2,Females at age 40,44.8,0
Norway,C03-Diuretics,2.2,Males at age 40,41.3,0
Norway,C07-Beta blocking agents,3.6,Females at age 40,44.8,0
Norway,C07-Beta blocking agents,3.6,Males at age 40,41.3,0
Norway,C08-Calcium channel blockers,2.7,Females at age 40,44.8,0
Norway,C08-Calcium channel blockers,2.7,Males at age 40,41.3,0
Norway,C09-Agents acting on the Renin-Angiotensin system,9.3,Females at age 40,44.8,0
Norway,C09-Agents acting on the Renin-Angiotensin system,9.3,Males at age 40,41.3,0
Norway,C10-Lipid modifying agents,7.9,Females at age 40,44.8,0
Norway,C10-Lipid modifying agents,7.9,Males at age 40,41.3,0
Norway,G-Genito urinary system and sex hormones,21.3,Females at age 40,44.8,0
Norway,G-Genito urinary system and sex hormones,21.3,Males at age 40,41.3,0
Norway,G03-Sex hormones and modulators of the genital system,9.9,Females at age 40,44.8,0
Norway,G03-Sex hormones and modulators of the genital system,9.9,Males at age 40,41.3,0
Norway,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.8,Females at age 40,44.8,0
Norway,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.8,Males at age 40,41.3,0
Norway,J-Antiinfectives for systemic use,38.4,Females at age 40,44.8,0
Norway,J-Antiinfectives for systemic use,38.4,Males at age 40,41.3,0
Norway,J01-Antibacterials for systemic use,9.5,Females at age 40,44.8,0
Norway,J01-Antibacterials for systemic use,9.5,Males at age 40,41.3,0
Norway,M-Musculo-skeletal system,15.8,Females at age 40,44.8,0
Norway,M-Musculo-skeletal system,15.8,Males at age 40,41.3,0
Norway,M01A-Antiinflammatory and antirheumatic products non-steroids,9.9,Females at age 40,44.8,0
Norway,M01A-Antiinflammatory and antirheumatic products non-steroids,9.9,Males at age 40,41.3,0
Norway,N-Nervous system,78.7,Females at age 40,44.8,0
Norway,N-Nervous system,78.7,Males at age 40,41.3,0
Norway,N02-Analgesics,27.6,Females at age 40,44.8,0
Norway,N02-Analgesics,27.6,Males at age 40,41.3,0
Norway,N05B-Anxiolytics,2.5,Females at age 40,44.8,0
Norway,N05B-Anxiolytics,2.5,Males at age 40,41.3,0
Norway,N05C-Hypnotics and sedatives,4.4,Females at age 40,44.8,0
Norway,N05C-Hypnotics and sedatives,4.4,Males at age 40,41.3,0
Norway,N06A-Antidepressants,5.5,Females at age 40,44.8,0
Norway,N06A-Antidepressants,5.5,Males at age 40,41.3,0
Norway,R-Respiratory system,42.0,Females at age 40,44.8,0
Norway,R-Respiratory system,42.0,Males at age 40,41.3,0
Norway,R03-Drugs for obstructive airway diseases,23.0,Females at age 40,44.8,0
Norway,R03-Drugs for obstructive airway diseases,23.0,Males at age 40,41.3,0
Norway,Products not elsewhere classified,126.2,Females at age 40,44.8,0
Norway,Products not elsewhere classified,126.2,Males at age 40,41.3,0
United Kingdom,Total pharmaceutical sales,354.5,Females at age 40,43.9,0
United Kingdom,Total pharmaceutical sales,354.5,Males at age 40,40.6,0
United Kingdom,A-Alimentary tract and metabolism,34.1,Females at age 40,43.9,0
United Kingdom,A-Alimentary tract and metabolism,34.1,Males at age 40,40.6,0
United Kingdom,A02A-Antacids,0.0,Females at age 40,43.9,1
United Kingdom,A02A-Antacids,0.8,Males at age 40,40.6,1
United Kingdom,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),24.3,Females at age 40,43.9,1
United Kingdom,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),15.6,Males at age 40,40.6,1
United Kingdom,A10-Drugs used in diabetes,19.7,Females at age 40,43.9,1
United Kingdom,A10-Drugs used in diabetes,23.2,Males at age 40,40.6,1
United Kingdom,B-Blood and blood forming organs,16.9,Females at age 40,43.9,0
United Kingdom,B-Blood and blood forming organs,16.9,Males at age 40,40.6,0
United Kingdom,C-Cardiovascular system,26.3,Females at age 40,43.9,0
United Kingdom,C-Cardiovascular system,26.3,Males at age 40,40.6,0
United Kingdom,C01A-Cardiac glycosides,0.5,Females at age 40,43.9,1
United Kingdom,C01A-Cardiac glycosides,0.2,Males at age 40,40.6,1
United Kingdom,"C01B-Antiarrhythmics, Class I and III",8.0,Females at age 40,43.9,1
United Kingdom,"C01B-Antiarrhythmics, Class I and III",1.3,Males at age 40,40.6,1
United Kingdom,C02-Antihypertensives,1.3,Females at age 40,43.9,1
United Kingdom,C02-Antihypertensives,1.6,Males at age 40,40.6,1
United Kingdom,C03-Diuretics,4.2,Females at age 40,43.9,1
United Kingdom,C03-Diuretics,5.0,Males at age 40,40.6,1
United Kingdom,C07-Beta blocking agents,0.4,Females at age 40,43.9,1
United Kingdom,C07-Beta blocking agents,7.1,Males at age 40,40.6,1
United Kingdom,C08-Calcium channel blockers,4.5,Females at age 40,43.9,1
United Kingdom,C08-Calcium channel blockers,1.5,Males at age 40,40.6,1
United Kingdom,C09-Agents acting on the Renin-Angiotensin system,9.3,Females at age 40,43.9,1
United Kingdom,C09-Agents acting on the Renin-Angiotensin system,4.9,Males at age 40,40.6,1
United Kingdom,C10-Lipid modifying agents,26.2,Females at age 40,43.9,1
United Kingdom,C10-Lipid modifying agents,18.2,Males at age 40,40.6,1
United Kingdom,G-Genito urinary system and sex hormones,15.1,Females at age 40,43.9,0
United Kingdom,G-Genito urinary system and sex hormones,15.1,Males at age 40,40.6,0
United Kingdom,G03-Sex hormones and modulators of the genital system,17.9,Females at age 40,43.9,1
United Kingdom,G03-Sex hormones and modulators of the genital system,7.6,Males at age 40,40.6,1
United Kingdom,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.6,Females at age 40,43.9,0
United Kingdom,"H-Systemic hormonal preparations, excluding sex hormones and insulins",10.6,Males at age 40,40.6,0
United Kingdom,J-Antiinfectives for systemic use,40.9,Females at age 40,43.9,0
United Kingdom,J-Antiinfectives for systemic use,40.9,Males at age 40,40.6,0
United Kingdom,J01-Antibacterials for systemic use,13.2,Females at age 40,43.9,1
United Kingdom,J01-Antibacterials for systemic use,144.6,Males at age 40,40.6,1
United Kingdom,M-Musculo-skeletal system,8.9,Females at age 40,43.9,0
United Kingdom,M-Musculo-skeletal system,8.9,Males at age 40,40.6,0
United Kingdom,M01A-Antiinflammatory and antirheumatic products non-steroids,1.0,Females at age 40,43.9,1
United Kingdom,M01A-Antiinflammatory and antirheumatic products non-steroids,13.8,Males at age 40,40.6,1
United Kingdom,N-Nervous system,65.5,Females at age 40,43.9,0
United Kingdom,N-Nervous system,65.5,Males at age 40,40.6,0
United Kingdom,N02-Analgesics,4.2,Females at age 40,43.9,1
United Kingdom,N02-Analgesics,7.7,Males at age 40,40.6,1
United Kingdom,N05B-Anxiolytics,3.8,Females at age 40,43.9,1
United Kingdom,N05B-Anxiolytics,2.4,Males at age 40,40.6,1
United Kingdom,N05C-Hypnotics and sedatives,2.8,Females at age 40,43.9,1
United Kingdom,N05C-Hypnotics and sedatives,2.0,Males at age 40,40.6,1
United Kingdom,N06A-Antidepressants,13.8,Females at age 40,43.9,1
United Kingdom,N06A-Antidepressants,17.4,Males at age 40,40.6,1
United Kingdom,R-Respiratory system,35.0,Females at age 40,43.9,0
United Kingdom,R-Respiratory system,35.0,Males at age 40,40.6,0
United Kingdom,R03-Drugs for obstructive airway diseases,2.5,Females at age 40,43.9,1
United Kingdom,R03-Drugs for obstructive airway diseases,105.9,Males at age 40,40.6,1
United Kingdom,Products not elsewhere classified,140.4,Females at age 40,43.9,1
United Kingdom,Products not elsewhere classified,152.4,Males at age 40,40.6,1
Estonia,Total pharmaceutical sales,360.1,Females at age 40,43.0,0
Estonia,Total pharmaceutical sales,360.1,Males at age 40,34.6,0
Estonia,A-Alimentary tract and metabolism,44.4,Females at age 40,43.0,0
Estonia,A-Alimentary tract and metabolism,44.4,Males at age 40,34.6,0
Estonia,A02A-Antacids,0.5,Females at age 40,43.0,0
Estonia,A02A-Antacids,0.5,Males at age 40,34.6,0
Estonia,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),4.8,Females at age 40,43.0,0
Estonia,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),4.8,Males at age 40,34.6,0
Estonia,A10-Drugs used in diabetes,22.2,Females at age 40,43.0,0
Estonia,A10-Drugs used in diabetes,22.2,Males at age 40,34.6,0
Estonia,B-Blood and blood forming organs,25.1,Females at age 40,43.0,0
Estonia,B-Blood and blood forming organs,25.1,Males at age 40,34.6,0
Estonia,C-Cardiovascular system,46.2,Females at age 40,43.0,0
Estonia,C-Cardiovascular system,46.2,Males at age 40,34.6,0
Estonia,C01A-Cardiac glycosides,0.2,Females at age 40,43.0,0
Estonia,C01A-Cardiac glycosides,0.2,Males at age 40,34.6,0
Estonia,"C01B-Antiarrhythmics, Class I and III",1.4,Females at age 40,43.0,0
Estonia,"C01B-Antiarrhythmics, Class I and III",1.4,Males at age 40,34.6,0
Estonia,C02-Antihypertensives,1.2,Females at age 40,43.0,0
Estonia,C02-Antihypertensives,1.2,Males at age 40,34.6,0
Estonia,C03-Diuretics,2.5,Females at age 40,43.0,0
Estonia,C03-Diuretics,2.5,Males at age 40,34.6,0
Estonia,C07-Beta blocking agents,8.0,Females at age 40,43.0,0
Estonia,C07-Beta blocking agents,8.0,Males at age 40,34.6,0
Estonia,C08-Calcium channel blockers,3.7,Females at age 40,43.0,0
Estonia,C08-Calcium channel blockers,3.7,Males at age 40,34.6,0
Estonia,C09-Agents acting on the Renin-Angiotensin system,18.6,Females at age 40,43.0,0
Estonia,C09-Agents acting on the Renin-Angiotensin system,18.6,Males at age 40,34.6,0
Estonia,C10-Lipid modifying agents,4.7,Females at age 40,43.0,0
Estonia,C10-Lipid modifying agents,4.7,Males at age 40,34.6,0
Estonia,G-Genito urinary system and sex hormones,16.6,Females at age 40,43.0,0
Estonia,G-Genito urinary system and sex hormones,16.6,Males at age 40,34.6,0
Estonia,G03-Sex hormones and modulators of the genital system,8.9,Females at age 40,43.0,0
Estonia,G03-Sex hormones and modulators of the genital system,8.9,Males at age 40,34.6,0
Estonia,"H-Systemic hormonal preparations, excluding sex hormones and insulins",5.2,Females at age 40,43.0,0
Estonia,"H-Systemic hormonal preparations, excluding sex hormones and insulins",5.2,Males at age 40,34.6,0
Estonia,J-Antiinfectives for systemic use,40.5,Females at age 40,43.0,0
Estonia,J-Antiinfectives for systemic use,40.5,Males at age 40,34.6,0
Estonia,J01-Antibacterials for systemic use,10.2,Females at age 40,43.0,0
Estonia,J01-Antibacterials for systemic use,10.2,Males at age 40,34.6,0
Estonia,M-Musculo-skeletal system,20.7,Females at age 40,43.0,0
Estonia,M-Musculo-skeletal system,20.7,Males at age 40,34.6,0
Estonia,M01A-Antiinflammatory and antirheumatic products non-steroids,12.5,Females at age 40,43.0,0
Estonia,M01A-Antiinflammatory and antirheumatic products non-steroids,12.5,Males at age 40,34.6,0
Estonia,N-Nervous system,34.5,Females at age 40,43.0,0
Estonia,N-Nervous system,34.5,Males at age 40,34.6,0
Estonia,N02-Analgesics,9.1,Females at age 40,43.0,0
Estonia,N02-Analgesics,9.1,Males at age 40,34.6,0
Estonia,N05B-Anxiolytics,2.0,Females at age 40,43.0,0
Estonia,N05B-Anxiolytics,2.0,Males at age 40,34.6,0
Estonia,N05C-Hypnotics and sedatives,2.4,Females at age 40,43.0,0
Estonia,N05C-Hypnotics and sedatives,2.4,Males at age 40,34.6,0
Estonia,N06A-Antidepressants,4.4,Females at age 40,43.0,0
Estonia,N06A-Antidepressants,4.4,Males at age 40,34.6,0
Estonia,R-Respiratory system,28.5,Females at age 40,43.0,0
Estonia,R-Respiratory system,28.5,Males at age 40,34.6,0
Estonia,R03-Drugs for obstructive airway diseases,12.6,Females at age 40,43.0,0
Estonia,R03-Drugs for obstructive airway diseases,12.6,Males at age 40,34.6,0
Estonia,Products not elsewhere classified,0.0,Females at age 40,43.0,1
Estonia,Products not elsewhere classified,126.2,Males at age 40,34.6,1
Spain,Total pharmaceutical sales,367.1,Females at age 40,46.8,0
Spain,Total pharmaceutical sales,367.1,Males at age 40,41.3,0
Spain,A-Alimentary tract and metabolism,60.2,Females at age 40,46.8,0
Spain,A-Alimentary tract and metabolism,60.2,Males at age 40,41.3,0
Spain,A02A-Antacids,0.0,Females at age 40,46.8,1
Spain,A02A-Antacids,0.8,Males at age 40,41.3,1
Spain,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),13.7,Females at age 40,46.8,0
Spain,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),13.7,Males at age 40,41.3,0
Spain,A10-Drugs used in diabetes,37.9,Females at age 40,46.8,0
Spain,A10-Drugs used in diabetes,37.9,Males at age 40,41.3,0
Spain,B-Blood and blood forming organs,19.3,Females at age 40,46.8,0
Spain,B-Blood and blood forming organs,19.3,Males at age 40,41.3,0
Spain,C-Cardiovascular system,69.5,Females at age 40,46.8,0
Spain,C-Cardiovascular system,69.5,Males at age 40,41.3,0
Spain,C01A-Cardiac glycosides,0.1,Females at age 40,46.8,0
Spain,C01A-Cardiac glycosides,0.1,Males at age 40,41.3,0
Spain,"C01B-Antiarrhythmics, Class I and III",1.2,Females at age 40,46.8,0
Spain,"C01B-Antiarrhythmics, Class I and III",1.2,Males at age 40,41.3,0
Spain,C02-Antihypertensives,1.3,Females at age 40,46.8,0
Spain,C02-Antihypertensives,1.3,Males at age 40,41.3,0
Spain,C03-Diuretics,3.3,Females at age 40,46.8,0
Spain,C03-Diuretics,3.3,Males at age 40,41.3,0
Spain,C07-Beta blocking agents,2.7,Females at age 40,46.8,0
Spain,C07-Beta blocking agents,2.7,Males at age 40,41.3,0
Spain,C08-Calcium channel blockers,3.7,Females at age 40,46.8,0
Spain,C08-Calcium channel blockers,3.7,Males at age 40,41.3,0
Spain,C09-Agents acting on the Renin-Angiotensin system,29.1,Females at age 40,46.8,0
Spain,C09-Agents acting on the Renin-Angiotensin system,29.1,Males at age 40,41.3,0
Spain,C10-Lipid modifying agents,23.2,Females at age 40,46.8,0
Spain,C10-Lipid modifying agents,23.2,Males at age 40,41.3,0
Spain,G-Genito urinary system and sex hormones,16.7,Females at age 40,46.8,0
Spain,G-Genito urinary system and sex hormones,16.7,Males at age 40,41.3,0
Spain,G03-Sex hormones and modulators of the genital system,3.4,Females at age 40,46.8,0
Spain,G03-Sex hormones and modulators of the genital system,3.4,Males at age 40,41.3,0
Spain,"H-Systemic hormonal preparations, excluding sex hormones and insulins",7.3,Females at age 40,46.8,0
Spain,"H-Systemic hormonal preparations, excluding sex hormones and insulins",7.3,Males at age 40,41.3,0
Spain,J-Antiinfectives for systemic use,9.8,Females at age 40,46.8,0
Spain,J-Antiinfectives for systemic use,9.8,Males at age 40,41.3,0
Spain,J01-Antibacterials for systemic use,8.1,Females at age 40,46.8,0
Spain,J01-Antibacterials for systemic use,8.1,Males at age 40,41.3,0
Spain,M-Musculo-skeletal system,16.5,Females at age 40,46.8,0
Spain,M-Musculo-skeletal system,16.5,Males at age 40,41.3,0
Spain,M01A-Antiinflammatory and antirheumatic products non-steroids,10.0,Females at age 40,46.8,0
Spain,M01A-Antiinflammatory and antirheumatic products non-steroids,10.0,Males at age 40,41.3,0
Spain,N-Nervous system,98.9,Females at age 40,46.8,0
Spain,N-Nervous system,98.9,Males at age 40,41.3,0
Spain,N02-Analgesics,18.5,Females at age 40,46.8,0
Spain,N02-Analgesics,18.5,Males at age 40,41.3,0
Spain,N05B-Anxiolytics,3.4,Females at age 40,46.8,0
Spain,N05B-Anxiolytics,3.4,Males at age 40,41.3,0
Spain,N05C-Hypnotics and sedatives,1.5,Females at age 40,46.8,0
Spain,N05C-Hypnotics and sedatives,1.5,Males at age 40,41.3,0
Spain,N06A-Antidepressants,17.4,Females at age 40,46.8,0
Spain,N06A-Antidepressants,17.4,Males at age 40,41.3,0
Spain,R-Respiratory system,37.4,Females at age 40,46.8,0
Spain,R-Respiratory system,37.4,Males at age 40,41.3,0
Spain,R03-Drugs for obstructive airway diseases,32.0,Females at age 40,46.8,0
Spain,R03-Drugs for obstructive airway diseases,32.0,Males at age 40,41.3,0
Spain,Products not elsewhere classified,119.9,Females at age 40,46.8,1
Spain,Products not elsewhere classified,119.9,Males at age 40,41.3,1
New Zealand,Total pharmaceutical sales,147.5,Females at age 40,44.3,0
New Zealand,Total pharmaceutical sales,147.5,Males at age 40,41.2,0
New Zealand,A-Alimentary tract and metabolism,12.2,Females at age 40,44.3,0
New Zealand,A-Alimentary tract and metabolism,12.2,Males at age 40,41.2,0
New Zealand,A02A-Antacids,0.0,Females at age 40,44.3,0
New Zealand,A02A-Antacids,0.0,Males at age 40,41.2,0
New Zealand,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),1.1,Females at age 40,44.3,0
New Zealand,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),1.1,Males at age 40,41.2,0
New Zealand,A10-Drugs used in diabetes,6.5,Females at age 40,44.3,0
New Zealand,A10-Drugs used in diabetes,6.5,Males at age 40,41.2,0
New Zealand,B-Blood and blood forming organs,13.4,Females at age 40,44.3,0
New Zealand,B-Blood and blood forming organs,13.4,Males at age 40,41.2,0
New Zealand,C-Cardiovascular system,10.7,Females at age 40,44.3,0
New Zealand,C-Cardiovascular system,10.7,Males at age 40,41.2,0
New Zealand,C01A-Cardiac glycosides,0.1,Females at age 40,44.3,0
New Zealand,C01A-Cardiac glycosides,0.1,Males at age 40,41.2,0
New Zealand,"C01B-Antiarrhythmics, Class I and III",0.8,Females at age 40,44.3,0
New Zealand,"C01B-Antiarrhythmics, Class I and III",0.8,Males at age 40,41.2,0
New Zealand,C02-Antihypertensives,0.6,Females at age 40,44.3,0
New Zealand,C02-Antihypertensives,0.6,Males at age 40,41.2,0
New Zealand,C03-Diuretics,0.3,Females at age 40,44.3,0
New Zealand,C03-Diuretics,0.3,Males at age 40,41.2,0
New Zealand,C07-Beta blocking agents,2.3,Females at age 40,44.3,0
New Zealand,C07-Beta blocking agents,2.3,Males at age 40,41.2,0
New Zealand,C08-Calcium channel blockers,1.3,Females at age 40,44.3,0
New Zealand,C08-Calcium channel blockers,1.3,Males at age 40,41.2,0
New Zealand,C09-Agents acting on the Renin-Angiotensin system,2.3,Females at age 40,44.3,0
New Zealand,C09-Agents acting on the Renin-Angiotensin system,2.3,Males at age 40,41.2,0
New Zealand,C10-Lipid modifying agents,2.7,Females at age 40,44.3,0
New Zealand,C10-Lipid modifying agents,2.7,Males at age 40,41.2,0
New Zealand,G-Genito urinary system and sex hormones,3.2,Females at age 40,44.3,0
New Zealand,G-Genito urinary system and sex hormones,3.2,Males at age 40,41.2,0
New Zealand,G03-Sex hormones and modulators of the genital system,1.7,Females at age 40,44.3,0
New Zealand,G03-Sex hormones and modulators of the genital system,1.7,Males at age 40,41.2,0
New Zealand,"H-Systemic hormonal preparations, excluding sex hormones and insulins",3.8,Females at age 40,44.3,0
New Zealand,"H-Systemic hormonal preparations, excluding sex hormones and insulins",3.8,Males at age 40,41.2,0
New Zealand,J-Antiinfectives for systemic use,15.6,Females at age 40,44.3,0
New Zealand,J-Antiinfectives for systemic use,15.6,Males at age 40,41.2,0
New Zealand,J01-Antibacterials for systemic use,2.3,Females at age 40,44.3,0
New Zealand,J01-Antibacterials for systemic use,2.3,Males at age 40,41.2,0
New Zealand,M-Musculo-skeletal system,3.8,Females at age 40,44.3,0
New Zealand,M-Musculo-skeletal system,3.8,Males at age 40,41.2,0
New Zealand,M01A-Antiinflammatory and antirheumatic products non-steroids,1.1,Females at age 40,44.3,0
New Zealand,M01A-Antiinflammatory and antirheumatic products non-steroids,1.1,Males at age 40,41.2,0
New Zealand,N-Nervous system,20.9,Females at age 40,44.3,0
New Zealand,N-Nervous system,20.9,Males at age 40,41.2,0
New Zealand,N02-Analgesics,3.3,Females at age 40,44.3,0
New Zealand,N02-Analgesics,3.3,Males at age 40,41.2,0
New Zealand,N05B-Anxiolytics,0.2,Females at age 40,44.3,0
New Zealand,N05B-Anxiolytics,0.2,Males at age 40,41.2,0
New Zealand,N05C-Hypnotics and sedatives,0.2,Females at age 40,44.3,0
New Zealand,N05C-Hypnotics and sedatives,0.2,Males at age 40,41.2,0
New Zealand,N06A-Antidepressants,2.7,Females at age 40,44.3,0
New Zealand,N06A-Antidepressants,2.7,Males at age 40,41.2,0
New Zealand,R-Respiratory system,14.2,Females at age 40,44.3,0
New Zealand,R-Respiratory system,14.2,Males at age 40,41.2,0
New Zealand,R03-Drugs for obstructive airway diseases,13.0,Females at age 40,44.3,0
New Zealand,R03-Drugs for obstructive airway diseases,13.0,Males at age 40,41.2,0
New Zealand,Products not elsewhere classified,49.7,Females at age 40,44.3,0
New Zealand,Products not elsewhere classified,49.7,Males at age 40,41.2,0
Costa Rica,Total pharmaceutical sales,501.7,Females at age 40,43.7,1
Costa Rica,Total pharmaceutical sales,317.3,Males at age 40,39.8,1
Costa Rica,A-Alimentary tract and metabolism,47.8,Females at age 40,43.7,1
Costa Rica,A-Alimentary tract and metabolism,347.3,Males at age 40,39.8,1
Costa Rica,A02A-Antacids,0.5,Females at age 40,43.7,0
Costa Rica,A02A-Antacids,0.5,Males at age 40,39.8,0
Costa Rica,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),1.0,Females at age 40,43.7,0
Costa Rica,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),1.0,Males at age 40,39.8,0
Costa Rica,A10-Drugs used in diabetes,2.5,Females at age 40,43.7,0
Costa Rica,A10-Drugs used in diabetes,2.5,Males at age 40,39.8,0
Costa Rica,B-Blood and blood forming organs,11.0,Females at age 40,43.7,0
Costa Rica,B-Blood and blood forming organs,11.0,Males at age 40,39.8,0
Costa Rica,C-Cardiovascular system,4.0,Females at age 40,43.7,0
